id,name,experiences_offered,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,factor_city
745099,Beautiful & Central in High End St.,none,3907188,Julio,2012-10-18, , , ,FALSE,Broadway,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"Federal Ave E, Seattle, WA 98102, United States",Broadway,Broadway,Seattle,WA,98102,House,Private room,1,NA,1,1,Real Bed,NA,NA,$75.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,3 months ago,TRUE,2,32,62,337,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
8054518,Capitol Hill Cottage Studio,none,20242835,Melinda,2014-08-19,within an hour,1.00,1.00,FALSE,Stevens,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"East Thomas Street, Seattle, WA 98112, United States",Stevens,Broadway,Seattle,WA,98112,Apartment,Entire home/apt,2,1,0,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials""",NA,$97.00 ,NA,NA,NA,$27.00 ,1,$0.00 ,2,1125,7 weeks ago,TRUE,25,52,82,357,1/4/2016,8,2015-08-30,2015-11-15,95,9,10,10,10,10,9,FALSE,NA,TRUE,moderate,FALSE,FALSE,1,1.88,Seattle
1141226,St. John's Apartments #308 - 1 BR,none,1787819,Christine,2012-02-21,within a day,0.93,1.00,FALSE,First Hill,8,8,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"East Pike Street, Seattle, WA 98122, United States",First Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,4,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$174.00 ,"$1,008.00 ","$2,594.00 ",NA,$60.00 ,1,$0.00 ,3,90,2 weeks ago,TRUE,12,19,45,302,1/4/2016,19,2014-03-24,2015-09-21,98,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,6,0.87,Seattle
9866909,Two twin beds big room with a view,none,555957,Alexia,2011-05-04,within a few hours,0.95,1.00,FALSE,Capitol Hill,3,3,"    email  ,   phone  ,   reviews  ,   sent_id    ",TRUE,TRUE,"11th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Private room,2,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Smoke Detector"",""Shampoo"",""Lock on Bedroom Door"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$78.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,4 weeks ago,TRUE,25,55,85,360,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,3,NA,Seattle
1790020,Heart of Capitol Hill Stunning View,none,1382925,Calen,2011-11-07,within an hour,1.00,1.00,FALSE,Capitol Hill,3,3,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$89.00 ,NA,NA,NA,$10.00 ,1,$10.00 ,1,14,3 weeks ago,TRUE,30,60,90,365,1/4/2016,193,2013-10-27,2015-12-28,90,9,9,9,9,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,2,7.24,Seattle
4277026,Bright and spacious Cap Hill room,none,1969207,Philip,2012-03-19, , , ,TRUE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"14th Avenue East, Seattle, WA 98112, United States",Capitol Hill,Broadway,Seattle,WA,98112,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$100.00 ,NA,NA,NA,NA,1,$0.00 ,3,1125,3 months ago,TRUE,30,60,89,89,1/4/2016,7,2014-11-27,2015-10-03,94,9,9,10,10,9,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.52,Seattle
4082250,Apartment in heart of Capitol Hill,none,753818,Wesley,2011-06-28,within an hour,1.00, ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"Summit Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$125.00 ,$750.00 ,NA,$200.00 ,$50.00 ,1,$0.00 ,3,1125,a week ago,TRUE,0,26,49,324,1/4/2016,3,2014-09-29,2015-07-21,60,9,6,9,9,9,7,FALSE,NA,FALSE,strict,FALSE,FALSE,1,0.19,Seattle
5637990,Amazing Lake Union Views: 2 Bedroom,none,1346749,April,2011-10-28,within a few hours,0.75,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Lakeview Boulevard East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Entire home/apt,4,2,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$130.00 ,NA,NA,NA,$80.00 ,1,$0.00 ,1,1125,7 weeks ago,TRUE,24,54,83,83,1/4/2016,3,2015-09-07,2015-12-01,80,8,6,8,9,7,7,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.75,Seattle
2909809,Wake Up To The Space Needle!,none,3551193,Katie,2012-09-12, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   kba    ",TRUE,TRUE,"Bellevue Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Pets live on this property"",""Dog(s)"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$132.00 ,NA,NA,NA,NA,2,$40.00 ,1,1125,6 weeks ago,TRUE,30,60,90,365,1/4/2016,11,2014-05-20,2015-10-04,96,10,8,10,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.55,Seattle
1356339,"New LUXURIOUS Apt,Great Location!!!",none,1121532,Autumn,2011-09-07,within an hour,1.00,1.00,FALSE,Capitol Hill,8,8,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer""",650,$119.00 ,$890.00 ,NA,$200.00 ,$87.00 ,1,$0.00 ,2,1125,6 weeks ago,TRUE,8,38,68,343,1/4/2016,61,2013-09-18,2015-11-22,96,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,7,2.18,Seattle
3884805,Unique Vintage Capitol Hill Getaway,none,20089918,Zachary & Angela,2014-08-15,within an hour,1.00,1.00,FALSE,NA,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Bellevue Ave E, Seattle, WA 98102, United States",NA,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Pets live on this property"",""Cat(s)"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$150.00 ,$999.00 ,NA,NA,$30.00 ,4,$50.00 ,2,7,4 days ago,TRUE,25,55,85,355,1/4/2016,1,2015-11-29,2015-11-29,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.81,Seattle
5395530,Old World Charm in Modern Seattle,none,27967988,Robert,2015-02-18,within an hour,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Bellevue Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Cat(s)"",""Buzzer/Wireless Intercom"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$115.00 ,$715.00 ,"$2,175.00 ",$250.00 ,$50.00 ,1,$10.00 ,1,30,2 weeks ago,TRUE,15,45,75,350,1/4/2016,17,2015-03-23,2015-11-23,95,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,1.77,Seattle
10295151,"MODERN, CLEAN Capitol Hill LOCATION",none,32689598,Lori,2015-05-05,within a few hours,0.80,1.00,FALSE,Fremont,3,3,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"Summit Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$99.00 ,NA,NA,$200.00 ,$88.00 ,1,$0.00 ,1,1125,today,TRUE,26,56,82,357,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,strict,FALSE,FALSE,3,NA,Seattle
6481695,Private 1 BR Oasis,none,32940818,Joe & Ronnimae,2015-05-09,within a few hours,1.00,1.00,FALSE,Capitol Hill,4,4,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"East Thomas Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$99.00 ,NA,NA,$200.00 ,$30.00 ,2,$25.00 ,1,1125,5 days ago,TRUE,30,59,89,364,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,strict,FALSE,FALSE,4,NA,Seattle
5660792,Stay in the heart of Capitol Hill!,none,5215312,Caroline,2013-02-24, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"E Olive St., Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Dog(s)"",""Heating"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo""",NA,$120.00 ,NA,NA,$100.00 ,$10.00 ,1,$10.00 ,1,1125,3 weeks ago,TRUE,21,44,74,346,1/4/2016,41,2015-04-05,2015-11-07,93,9,9,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,4.47,Seattle
7435912,1BR/1BA+parking in Capitol Hil,none,14943694,Arnaud,2014-04-30,within a day,0.90,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials""",NA,$70.00 ,$500.00 ,"$1,600.00 ",NA,NA,1,$0.00 ,2,1125,4 weeks ago,TRUE,30,60,90,365,1/4/2016,4,2015-08-30,2015-11-01,90,9,9,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.94,Seattle
4768038,Stylish Capitol Hill Apartment,none,24596657,Matt,2014-12-07,within a day,0.90,1.00,FALSE,Capitol Hill,2,2,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"15th Avenue East, Seattle, WA 98112, United States",Capitol Hill,Broadway,Seattle,WA,98112,Apartment,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Elevator in Building"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$150.00 ,NA,"$3,000.00 ",NA,NA,1,$0.00 ,2,1125,5 weeks ago,TRUE,23,53,82,82,1/4/2016,44,2015-01-09,2015-11-15,95,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,3.66,Seattle
1416279,"Bright, cozy nest on Capitol Hill",none,3586338,Cat,2012-09-16,within a few hours,1.00, ,TRUE,Capitol Hill,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"East Thomas Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$145.00 ,NA,NA,NA,NA,2,$0.00 ,3,1125,today,TRUE,0,4,33,64,1/4/2016,29,2014-05-28,2015-09-10,93,10,9,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.48,Seattle
9970609,"Cozy, unique bedroom in Capitol Hil",none,807116,Emily,2011-07-11,within a day,0.80,1.00,FALSE,Capitol Hill,3,3,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"12th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Essentials"",""Shampoo""",NA,$118.00 ,NA,NA,NA,$12.00 ,1,$0.00 ,1,1125,3 weeks ago,TRUE,30,60,90,365,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,2,NA,Seattle
6835466,Spacious Studio in Best Location!,none,4433456,Whitney,2012-12-18, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"Boylston Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$100.00 ,$500.00 ,"$1,680.00 ",NA,$35.00 ,1,$25.00 ,3,1125,3 weeks ago,TRUE,0,0,0,177,1/4/2016,2,2015-08-10,2015-09-08,100,10,10,10,10,10,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,0.41,Seattle
3418230,"Capitol Hill Oasis, Upper",none,1445691,Kyle,2011-11-27,within an hour,1.00,1.00,FALSE,Capitol Hill,2,2,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Broadway East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Private room,4,1,1,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Suitable for Events"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$100.00 ,NA,NA,$200.00 ,NA,2,$20.00 ,3,1125,3 weeks ago,TRUE,30,60,90,365,1/4/2016,11,2014-07-22,2015-09-01,98,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,2,0.62,Seattle
9843421,Spacious 1BR in great neighborhood,none,12934911,Damon,2014-03-08,within a few hours,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   linkedin  ,   kba    ",TRUE,TRUE,"13th Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,4,1,1,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Elevator in Building"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",Hangers",NA,$65.00 ,NA,NA,NA,NA,1,$0.00 ,7,1125,2 weeks ago,TRUE,0,0,0,2,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
3543791,Cute Cap Hill Studio w/Great View!,none,7325453,Clare,2013-07-07,within a day,0.89,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"Belmont Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1,0,1,Real Bed,"""Kitchen"",""Elevator in Building"",""Buzzer/Wireless Intercom"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials"",""Shampoo""",NA,$115.00 ,$720.00 ,NA,$200.00 ,$10.00 ,2,$30.00 ,1,1125,2 weeks ago,TRUE,0,0,11,259,1/4/2016,6,2015-08-30,2016-01-02,97,10,9,9,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.41,Seattle
3552006,Urban Loft with Amazing Views,none,17881151,Tiffany,2014-07-09, , , ,TRUE,Capitol Hill,1,1,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Bellevue Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Kitchen"",""Elevator in Building"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials"",""Shampoo""",NA,$149.00 ,"$1,400.00 ",NA,NA,$75.00 ,1,$0.00 ,1,1125,5 months ago,TRUE,0,26,56,331,1/4/2016,28,2014-07-14,2015-08-10,98,10,10,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.56,Seattle
7149703,Super Cute Shared 2 bd Capitol Hill,none,19799874,Noora,2014-08-10,within an hour,1.00,1.00,FALSE,NA,2,2,"    phone  ,   reviews    ",TRUE,FALSE,"E Harrison St, Seattle, WA 98102, United States",NA,Broadway,Seattle,WA,98102,Apartment,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Elevator in Building"",""Heating"",""Essentials"",""Shampoo""",NA,$59.00 ,NA,NA,$100.00 ,$35.00 ,1,$0.00 ,1,1125,2 weeks ago,TRUE,25,44,44,138,1/4/2016,24,2015-08-02,2015-12-14,93,9,9,9,10,9,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,2,4.62,Seattle
4526943,PANORAMIC VIEWS OF LAKE WASHINGTON!,none,23468733,Daniella,2014-11-07,within a few hours,0.97,1.00,FALSE,Capitol Hill,5,5,"    email  ,   phone  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"Belmont Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Shampoo""",NA,$155.00 ,"$1,050.00 ","$2,195.00 ","$1,000.00 ",$100.00 ,1,$0.00 ,3,1125,yesterday,TRUE,30,60,90,365,1/4/2016,4,2015-08-30,2016-01-02,70,10,10,9,9,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,0.94,Seattle
7557951,Historic Heart of Capitol Hill,none,39607395,Elizabeth,2015-07-26,within a day,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"East Harrison Street, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,Apartment,Entire home/apt,3,1,1,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$100.00 ,NA,NA,$200.00 ,$20.00 ,3,$20.00 ,1,1125,5 days ago,TRUE,0,4,4,140,1/4/2016,3,2015-08-30,2015-10-04,100,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.7,Seattle
4808173,Top Floor Capitol Hill Location!,none,24165555,Caitlin & Charlie,2014-11-25, , , ,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"12th Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Entire home/apt,3,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Buzzer/Wireless Intercom"",""Heating"",""Shampoo""",NA,$175.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,5 months ago,TRUE,27,57,87,362,1/4/2016,3,2014-12-28,2015-03-22,100,10,8,10,10,10,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.24,Seattle
4404126,Courtyard View on Capitol Hill,none,10764824,Lily,2013-12-22,within an hour,1.00,1.00,TRUE,Capitol Hill,1,1,"    email  ,   phone  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Private room,1,1,1,1,Real Bed,"""Elevator in Building"",""Buzzer/Wireless Intercom"",""Smoke Detector""",NA,$70.00 ,$450.00 ,NA,NA,NA,1,$0.00 ,1,1125,yesterday,TRUE,14,25,25,25,1/4/2016,22,2015-08-29,2015-12-14,98,10,10,10,10,10,10,FALSE,NA,TRUE,flexible,FALSE,FALSE,1,5.12,Seattle
7902137,"100WalkScore, Hotel Qlty, FreeBkfst",none,2460676,Matthew,2012-05-25,within an hour,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"East Olive Place, Seattle, WA 98122, United States",Capitol Hill,Broadway,Seattle,WA,98122,Apartment,Private room,5,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",""Kitchen"",""Free Parking on Premises"",Gym,Breakfast,""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$84.00 ,$619.00 ,"$2,184.00 ",NA,$20.00 ,2,$27.00 ,1,1125,today,TRUE,6,21,37,300,1/4/2016,38,2015-08-17,2015-12-26,97,10,9,10,10,10,10,FALSE,NA,TRUE,flexible,FALSE,FALSE,1,8.09,Seattle
8453633,Charming House in Capitol Hill,none,30322585,Nicole,2015-03-31,within a day,1.00,1.00,FALSE,Capitol Hill,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"Bellevue Avenue East, Seattle, WA 98102, United States",Capitol Hill,Broadway,Seattle,WA,98102,House,Entire home/apt,4,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",""Essentials""",NA,$175.00 ,NA,NA,NA,$40.00 ,1,$0.00 ,2,1125,4 days ago,TRUE,8,26,56,331,1/4/2016,1,2015-12-01,2015-12-01,100,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.86,Seattle
